pcds,laua,lat,long
BS8 9AE,E06000023,51.454487,-2.614139
BS8 9AF,E06000023,51.454487,-2.614139
BS8 9AG,E06000023,51.454514,-2.614111
BS8 9AH,E06000023,51.454487,-2.614139
BS8 9AJ,E06000023,51.454487,-2.614139
BS8 9AL,E06000023,51.454487,-2.614139
BS8 9AN,E06000023,51.454487,-2.614139
BS8 9AP,E06000023,51.454487,-2.614139
BS8 9AQ,E06000023,51.454514,-2.614111
BS8 9AR,E06000023,51.454487,-2.614139
BS8 9AS,E06000023,51.454487,-2.614139
BS8 9AT,E06000023,51.454487,-2.614139
BS8 9AU,E06000023,51.454487,-2.614139
BS8 9AW,E06000023,51.454487,-2.614139
BS8 9AX,E06000023,51.454487,-2.614139
BS8 9AY,E06000023,51.454514,-2.614111
BS8 9AZ,E06000023,51.454487,-2.614139
BS8 9BA,E06000023,51.454487,-2.614139
BS8 9BB,E06000023,51.454487,-2.614139
BS8 9BD,E06000023,51.454514,-2.614111
BS8 9BE,E06000023,51.454487,-2.614139
BS8 9BF,E06000023,51.454487,-2.614139
BS8 9BG,E06000023,51.454487,-2.614139
BS8 9BH,E06000023,51.454487,-2.614139
BS8 9BJ,E06000023,51.454487,-2.614139
BS8 9BL,E06000023,51.454487,-2.614139
BS8 9BN,E06000023,51.454487,-2.614139
BS8 9BP,E06000023,51.454487,-2.614139
BS8 9BQ,E06000023,51.454487,-2.614139
BS8 9BR,E06000023,51.454487,-2.614139
BS8 9BS,E06000023,51.454487,-2.614139
BS8 9BT,E06000023,51.454487,-2.614139
BS8 9BU,E06000023,51.454487,-2.614139
BS8 9BW,E06000023,51.454487,-2.614139
BS8 9BX,E06000023,51.454514,-2.614111
BS8 9BY,E06000023,51.454487,-2.614139
BS8 9BZ,E06000023,51.454487,-2.614139
BS8 9DA,E06000023,51.454487,-2.614139
BS8 9DB,E06000023,51.454487,-2.614139
BS8 9DD,E06000023,51.454487,-2.614139
BS8 9DE,E06000023,51.454487,-2.614139
BS8 9DF,E06000023,51.454487,-2.614139
BS8 9DG,E06000023,51.454487,-2.614139
BS8 9DH,E06000023,51.454487,-2.614139
BS8 9DJ,E06000023,51.454487,-2.614139
BS8 9DL,E06000023,51.454487,-2.614139
BS8 9DN,E06000023,51.454487,-2.614139
BS8 9DP,E06000023,51.454487,-2.614139
BS8 9DQ,E06000023,51.454487,-2.614139
BS8 9DR,E06000023,51.454487,-2.614139
BS8 9DS,E06000023,51.454487,-2.614139
BS8 9DT,E06000023,51.454487,-2.614139
BS8 9DU,E06000023,51.454514,-2.614111
BS8 9DW,E06000023,51.454487,-2.614139
BS8 9DX,E06000023,51.454487,-2.614139
BS8 9DY,E06000023,51.454487,-2.614139
BS8 9DZ,E06000023,51.454487,-2.614139
BS8 9EA,E06000023,51.454514,-2.614111
BS8 9EB,E06000023,51.454487,-2.614139
BS8 9ED,E06000023,51.454487,-2.614139
BS8 9EE,E06000023,51.454487,-2.614139
BS8 9EF,E06000023,51.454487,-2.614139
BS8 9EG,E06000023,51.454487,-2.614139
BS8 9EH,E06000023,51.454487,-2.614139
BS8 9EJ,E06000023,51.454514,-2.614111
BS8 9EL,E06000023,51.454487,-2.614139
BS8 9EN,E06000023,51.454487,-2.614139
BS8 9EP,E06000023,51.454487,-2.614139
BS8 9EQ,E06000023,51.454487,-2.614139
BS8 9ER,E06000023,51.454487,-2.614139
BS8 9ES,E06000023,51.454487,-2.614139
BS8 9ET,E06000023,51.454487,-2.614139
BS8 9EU,E06000023,51.454487,-2.614139
BS8 9EW,E06000023,51.454487,-2.614139
BS8 9EX,E06000023,51.454487,-2.614139
BS8 9EY,E06000023,51.454512,-2.614113
BS8 9EZ,E06000023,51.454487,-2.614139
BS8 9FA,E06000023,51.454487,-2.614139
BS8 9FB,E06000023,51.454487,-2.614139
BS8 9FD,E06000023,51.454487,-2.614139
BS8 9FE,E06000023,51.454512,-2.614113
BS8 9FF,E06000023,51.454487,-2.614139
BS8 9FG,E06000023,51.454487,-2.614139
BS8 9FH,E06000023,51.454487,-2.614139
BS8 9FJ,E06000023,51.454514,-2.614111
BS8 9FL,E06000023,51.454514,-2.614111
BS8 9FN,E06000023,51.454487,-2.614139
BS8 9FQ,E06000023,51.454487,-2.614139
BS8 9FS,E06000023,51.454487,-2.614139
BS8 9FT,E06000023,51.454487,-2.614139
BS8 9FU,E06000023,51.454514,-2.614111
BS8 9FW,E06000023,51.454487,-2.614139
BS8 9FX,E06000023,51.454514,-2.614111
BS8 9FY,E06000023,51.454514,-2.614111
BS8 9FZ,E06000023,51.454487,-2.614139
BS8 9GA,E06000023,51.454514,-2.614111
BS8 9GB,E06000023,51.454514,-2.614111
BS8 9GD,E06000023,51.454487,-2.614139
BS8 9GF,E06000023,51.454514,-2.614111
BS8 9GG,E06000023,51.454514,-2.614111
BS8 9GH,E06000023,51.454487,-2.614139
BS8 9GJ,E06000023,51.454514,-2.614111
BS8 9GL,E06000023,51.454487,-2.614139
BS8 9GN,E06000023,51.454487,-2.614139
BS8 9GQ,E06000023,51.454487,-2.614139
BS8 9GR,E06000023,51.454487,-2.614139
BS8 9GS,E06000023,51.454514,-2.614111
BS8 9GT,E06000023,51.454487,-2.614139
BS8 9GU,E06000023,51.454487,-2.614139
BS8 9GW,E06000023,51.454514,-2.614111
BS8 9GX,E06000023,51.454487,-2.614139
BS8 9GY,E06000023,51.454514,-2.614111
BS8 9HA,E06000023,51.454514,-2.614111
BS8 9HB,E06000023,51.454514,-2.614111
BS8 9HE,E06000023,51.454487,-2.614139
BS8 9HF,E06000023,51.45843,-2.574179
BS8 9HG,E06000023,51.454514,-2.614111
BS8 9HH,E06000023,51.454514,-2.614111
BS8 9HJ,E06000023,51.454514,-2.614111
BS8 9HL,E06000023,51.454514,-2.614111
BS8 9HN,E06000023,51.454514,-2.614111
BS8 9HP,E06000023,51.454514,-2.614111
BS8 9HQ,E06000023,51.454487,-2.614139
BS8 9HR,E06000023,51.454514,-2.614111
BS8 9HS,E06000023,51.454514,-2.614111
BS8 9HT,E06000023,51.454487,-2.614139
BS8 9HU,E06000023,51.454514,-2.614111
BS8 9HW,E06000023,51.454514,-2.614111
BS8 9HX,E06000023,51.454514,-2.614111
BS8 9HY,E06000023,51.454512,-2.614113
BS8 9HZ,E06000023,51.454512,-2.614113
BS8 9JA,E06000023,51.454512,-2.614113
BS8 9JD,E06000023,51.454512,-2.614113
BS8 9JE,E06000023,51.454512,-2.614113
BS8 9JF,E06000023,51.454512,-2.614113
BS8 9JH,E06000023,51.454512,-2.614113
BS8 9JJ,E06000023,51.454512,-2.614113
BS8 9JL,E06000023,51.454512,-2.614113
BS8 9JN,E06000023,51.454512,-2.614113
BS8 9JP,E06000023,51.454512,-2.614113
BS8 9JQ,E06000023,51.454512,-2.614113
BS8 9JR,E06000023,51.454512,-2.614113
BS8 9JS,E06000023,51.454512,-2.614113
BS8 9JT,E06000023,51.454512,-2.614113
BS8 9JU,E06000023,51.454512,-2.614113
BS8 9JY,E06000023,51.454512,-2.614113
BS8 9JZ,E06000023,51.454512,-2.614113
BS8 9LA,E06000023,51.454512,-2.614113
BS8 9LB,E06000023,51.454512,-2.614113
BS8 9LD,E06000023,51.454512,-2.614113
BS8 9LE,E06000023,51.454512,-2.614113
BS8 9PF,E06000023,51.454487,-2.614139
BS8 9WR,E06000023,51.454487,-2.614139
BS8 9WS,E06000023,51.454487,-2.614139
BS8 9WT,E06000023,51.454487,-2.614139
BS8 9WU,E06000023,51.454514,-2.614111
BS8 9WW,E06000023,51.454487,-2.614139
BS8 9WX,E06000023,51.454514,-2.614111
BS8 9WY,E06000023,51.454487,-2.614139
BS8 9WZ,E06000023,51.45843,-2.574179
BS8 9ZR,E06000023,51.454487,-2.614139
BS8 9ZS,E06000023,51.454487,-2.614139
BS8 9ZW,E06000023,51.454487,-2.614139
BS9 0AE,E06000023,51.494023,-2.619179
BS9 0AG,E06000023,51.494068,-2.619137
BS9 0AJ,E06000023,51.494068,-2.619137
BS9 0AN,E06000023,51.494068,-2.619137
BS9 0AQ,E06000023,51.494023,-2.619179
BS9 0AR,E06000023,51.494068,-2.619137
BS9 0AT,E06000023,51.494068,-2.619137
BS9 0AU,E06000023,51.494023,-2.619179
BS9 0BD,E06000023,51.494068,-2.619137
BS9 0BE,E06000023,51.494068,-2.619137
BS9 0BF,E06000023,51.494068,-2.619137
BS9 0BH,E06000023,51.494022,-2.619182
BS9 0BJ,E06000023,51.494068,-2.619137
BS9 0BP,E06000023,51.494068,-2.619137
BS9 0BW,E06000023,51.494068,-2.619137
BS9 0BX,E06000023,51.494023,-2.619179
BS9 0BY,E06000023,51.494068,-2.619137
BS9 0BZ,E06000023,51.494068,-2.619137
BS9 0DA,E06000023,51.494022,-2.619182
BS9 0DB,E06000023,51.494023,-2.619179
BS9 0DD,E06000023,51.494068,-2.619137
BS9 0DE,E06000023,51.494068,-2.619137
BS9 0DF,E06000023,51.494068,-2.619137
BS9 0DG,E06000023,51.494068,-2.619137
BS9 0DH,E06000023,51.494023,-2.619179
BS9 0DJ,E06000023,51.494068,-2.619137
BS9 0DL,E06000023,51.494068,-2.619137
BS9 0DN,E06000023,51.494068,-2.619137
BS9 0DP,E06000023,51.494023,-2.619179
BS9 0DQ,E06000023,51.494068,-2.619137
BS9 0DR,E06000023,51.494068,-2.619137
BS9 0DS,E06000023,51.494023,-2.619179
BS9 0DT,E06000023,51.494068,-2.619137
BS9 0DU,E06000023,51.494023,-2.619179
BS9 0DW,E06000023,51.494023,-2.619179
BS9 0DX,E06000023,51.494068,-2.619137
BS9 0DY,E06000023,51.494023,-2.619179
BS9 0DZ,E06000023,51.494023,-2.619179
BS9 0EA,E06000023,51.494022,-2.619182
BS9 0EB,E06000023,51.494022,-2.619182
BS9 0ED,E06000023,51.494022,-2.619182
BS9 0EE,E06000023,51.494022,-2.619182
BS9 0EF,E06000023,51.494022,-2.619182
BS9 0EG,E06000023,51.494022,-2.619182
BS9 0EH,E06000023,51.494022,-2.619182
BS9 0EJ,E06000023,51.494022,-2.619182
BS9 0EL,E06000023,51.494022,-2.619182
BS9 0EN,E06000023,51.494022,-2.619182
BS9 0EP,E06000023,51.494022,-2.619182
BS9 0EQ,E06000023,51.494022,-2.619182
BS9 0ER,E06000023,51.494022,-2.619182
BS9 0ES,E06000023,51.494022,-2.619182
BS9 0ET,E06000023,51.494022,-2.619182
BS9 0EU,E06000023,51.494022,-2.619182
BS9 0EW,E06000023,51.494022,-2.619182
BS9 0EX,E06000023,51.494022,-2.619182
BS9 0EZ,E06000023,51.494022,-2.619182
BS9 0FA,E06000023,51.494022,-2.619182
BS9 0FB,E06000023,51.494022,-2.619182
BS9 0FD,E06000023,51.494022,-2.619182
BS9 0FE,E06000023,51.494022,-2.619182
BS9 0FF,E06000023,51.494022,-2.619182
BS9 0FG,E06000023,51.494022,-2.619182
BS9 0FH,E06000023,51.494022,-2.619182
BS9 0FJ,E06000023,51.494022,-2.619182
BS9 0FL,E06000023,51.494022,-2.619182
BS9 0FN,E06000023,51.494022,-2.619182
BS9 0FP,E06000023,51.494022,-2.619182
BS9 0FQ,E06000023,51.494022,-2.619182
BS9 0FS,E06000023,51.494022,-2.619182
BS9 0FT,E06000023,51.494022,-2.619182
BS9 0FU,E06000023,51.494022,-2.619182
BS9 0FW,E06000023,51.494022,-2.619182
BS9 0FX,E06000023,51.494022,-2.619182
BS9 0FY,E06000023,51.494022,-2.619182
BS9 0FZ,E06000023,51.494022,-2.619182
BS9 1AA,E06000023,51.48071,-2.621893
BS9 1AB,E06000023,51.482368,-2.62458
BS9 1AD,E06000023,51.480444,-2.624611
BS9 1AE,E06000023,51.478548,-2.622742
BS9 1AF,E06000023,51.482051,-2.625152
BS9 1AG,E06000023,51.482505,-2.625752
BS9 1AH,E06000023,51.483029,-2.627224
BS9 1AJ,E06000023,51.483948,-2.628548
BS9 1AL,E06000023,51.484546,-2.629276
BS9 1AN,E06000023,51.484015,-2.629499
BS9 1AP,E06000023,51.481117,-2.621424
BS9 1AQ,E06000023,51.483356,-2.62648
BS9 1AR,E06000023,51.479994,-2.626319
BS9 1AS,E06000023,51.481659,-2.622655
BS9 1AT,E06000023,51.494023,-2.619179
BS9 1AU,E06000023,51.483907,-2.639362
BS9 1AW,E06000023,51.483014,-2.630047
BS9 1AX,E06000023,51.481908,-2.628232
BS9 1AY,E06000023,51.48092,-2.62649
BS9 1AZ,E06000023,51.478379,-2.635772
BS9 1BA,E06000023,51.481795,-2.627568
BS9 1BB,E06000023,51.481935,-2.628217
BS9 1BD,E06000023,51.481191,-2.629475
BS9 1BE,E06000023,51.482715,-2.628775
BS9 1BF,E06000023,51.482164,-2.629257
BS9 1BG,E06000023,51.482031,-2.630451
BS9 1BH,E06000023,51.482913,-2.632004
BS9 1BJ,E06000023,51.485139,-2.631142
BS9 1BL,E06000023,51.484729,-2.636983
BS9 1BN,E06000023,51.485604,-2.636635
BS9 1BP,E06000023,51.485185,-2.640878
BS9 1BQ,E06000023,51.482238,-2.632095
BS9 1BS,E06000023,51.483994,-2.641524
BS9 1BT,E06000023,51.484359,-2.640708
BS9 1BU,E06000023,51.484748,-2.641923
BS9 1BW,E06000023,51.484357,-2.639412
BS9 1BX,E06000023,51.484648,-2.638782
BS9 1BY,E06000023,51.483635,-2.641389
BS9 1BZ,E06000023,51.482481,-2.638709
BS9 1DA,E06000023,51.48125,-2.640189
BS9 1DB,E06000023,51.482258,-2.636718
BS9 1DD,E06000023,51.482868,-2.636957
BS9 1DE,E06000023,51.482884,-2.642315
BS9 1DF,E06000023,51.482205,-2.641527
BS9 1DG,E06000023,51.482643,-2.641994
BS9 1DH,E06000023,51.483194,-2.641469
BS9 1DJ,E06000023,51.483585,-2.642353
BS9 1DL,E06000023,51.484263,-2.6434
BS9 1DN,E06000023,51.485005,-2.642503
BS9 1DP,E06000023,51.483512,-2.644239
BS9 1DQ,E06000023,51.483093,-2.641929
BS9 1DR,E06000023,51.48145,-2.646413
BS9 1DS,E06000023,51.481755,-2.644905
BS9 1DT,E06000023,51.480742,-2.647627
BS9 1DU,E06000023,51.480223,-2.647145
BS9 1DW,E06000023,51.486173,-2.642635
BS9 1DX,E06000023,51.480057,-2.649446
BS9 1DY,E06000023,51.479344,-2.64823
BS9 1DZ,E06000023,51.478361,-2.648677
BS9 1EA,E06000023,51.479807,-2.64927
BS9 1EB,E06000023,51.480279,-2.645072
BS9 1ED,E06000023,51.478379,-2.635772
BS9 1EE,E06000023,51.494023,-2.619179
BS9 1EF,E06000023,51.494023,-2.619179
BS9 1EG,E06000023,51.481241,-2.633565
BS9 1EH,E06000023,51.482438,-2.633322
BS9 1EJ,E06000023,51.482505,-2.632675
BS9 1EL,E06000023,51.481727,-2.633514
BS9 1EN,E06000023,51.481443,-2.632876
BS9 1EP,E06000023,51.480353,-2.63482
BS9 1EQ,E06000023,51.480382,-2.634475
BS9 1ER,E06000023,51.480474,-2.634159
BS9 1ES,E06000023,51.479003,-2.636788
BS9 1ET,E06000023,51.479488,-2.636853
BS9 1EU,E06000023,51.479409,-2.63458
BS9 1EW,E06000023,51.48129,-2.634559
BS9 1EX,E06000023,51.479666,-2.633831
BS9 1EY,E06000023,51.480773,-2.633688
BS9 1EZ,E06000023,51.480667,-2.633399
BS9 1FB,E06000023,51.478379,-2.635772
BS9 1FD,E06000023,51.493913,-2.617896
BS9 1FE,E06000023,51.478384,-2.626412
BS9 1FF,E06000023,51.479966,-2.649805
BS9 1FG,E06000023,51.472479,-2.619291
BS9 1FH,E06000023,51.47769,-2.621708
BS9 1FJ,E06000023,51.484102,-2.630004
BS9 1FL,E06000023,51.473855,-2.639265
BS9 1FN,E06000023,51.48089,-2.643554
BS9 1FP,E06000023,51.4819,-2.626262
BS9 1HA,E06000023,51.480627,-2.632347
BS9 1HB,E06000023,51.480378,-2.631868
BS9 1HD,E06000023,51.479774,-2.632263
BS9 1HE,E06000023,51.481408,-2.631018
BS9 1HF,E06000023,51.481803,-2.629483
BS9 1HG,E06000023,51.481266,-2.63057
BS9 1HH,E06000023,51.479173,-2.630098
BS9 1HJ,E06000023,51.479631,-2.630288
BS9 1HL,E06000023,51.47934,-2.630918
BS9 1HN,E06000023,51.480157,-2.63126
BS9 1HP,E06000023,51.47827,-2.632573
BS9 1HQ,E06000023,51.480614,-2.629841
BS9 1HR,E06000023,51.481167,-2.633827
BS9 1HS,E06000023,51.493913,-2.617896
BS9 1HT,E06000023,51.493913,-2.617896
BS9 1HU,E06000023,51.493913,-2.617896
BS9 1HW,E06000023,51.479067,-2.631663
BS9 1HX,E06000023,51.478379,-2.635772
BS9 1HY,E06000023,51.493913,-2.617896
BS9 1HZ,E06000023,51.476165,-2.634574
BS9 1JA,E06000023,51.476821,-2.622892
BS9 1JB,E06000023,51.476959,-2.623973
BS9 1JD,E06000023,51.47562,-2.625395
BS9 1JE,E06000023,51.47485,-2.626594
BS9 1JF,E06000023,51.476131,-2.625762
BS9 1JG,E06000023,51.477023,-2.627185
BS9 1JH,E06000023,51.475711,-2.628593
BS9 1JJ,E06000023,51.476042,-2.628986
BS9 1JL,E06000023,51.474957,-2.628381
BS9 1JN,E06000023,51.475527,-2.631024
BS9 1JP,E06000023,51.476822,-2.629429
BS9 1JQ,E06000023,51.479535,-2.628199
BS9 1JR,E06000023,51.476651,-2.632454
BS9 1JS,E06000023,51.475997,-2.63234
BS9 1JT,E06000023,51.476353,-2.632979
BS9 1JU,E06000023,51.476051,-2.633756
BS9 1JW,E06000023,51.476777,-2.631113
BS9 1JX,E06000023,51.475038,-2.634991
BS9 1JY,E06000023,51.474266,-2.633108
BS9 1JZ,E06000023,51.473387,-2.630868
BS9 1LA,E06000023,51.473447,-2.629886
BS9 1LB,E06000023,51.474024,-2.631305
BS9 1LD,E06000023,51.477209,-2.634229
BS9 1LE,E06000023,51.47826,-2.631148
BS9 1LF,E06000023,51.478005,-2.630151
BS9 1LG,E06000023,51.47861,-2.633024
BS9 1LH,E06000023,51.478379,-2.635772
BS9 1LJ,E06000023,51.477986,-2.635277
BS9 1LL,E06000023,51.473572,-2.628506
BS9 1LN,E06000023,51.479203,-2.629634
BS9 1LP,E06000023,51.474213,-2.627895
BS9 1LQ,E06000023,51.478355,-2.633626
BS9 1LR,E06000023,51.474249,-2.627813
BS9 1LS,E06000023,51.474112,-2.628384
BS9 1LT,E06000023,51.474268,-2.62601
BS9 1LU,E06000023,51.473914,-2.626667
BS9 1LW,E06000023,51.478384,-2.626412
BS9 1LX,E06000023,51.473431,-2.627885
BS9 1LY,E06000023,51.473146,-2.627492
BS9 1LZ,E06000023,51.473574,-2.626389
BS9 1NA,E06000023,51.473224,-2.625999
BS9 1NB,E06000023,51.472835,-2.626753
BS9 1ND,E06000023,51.472423,-2.628029
BS9 1NE,E06000023,51.472085,-2.629061
BS9 1NF,E06000023,51.472506,-2.629384
BS9 1NG,E06000023,51.472837,-2.629619
BS9 1NH,E06000023,51.474538,-2.631067
BS9 1NJ,E06000023,51.474677,-2.632063
BS9 1NL,E06000023,51.475347,-2.632821
BS9 1NN,E06000023,51.472742,-2.63064
BS9 1NP,E06000023,51.47454,-2.634048
BS9 1NQ,E06000023,51.473021,-2.628887
BS9 1NR,E06000023,51.473127,-2.642538
BS9 1NS,E06000023,51.473311,-2.643447
BS9 1NT,E06000023,51.47379,-2.643008
BS9 1NU,E06000023,51.472437,-2.6371
BS9 1NW,E06000023,51.478379,-2.635772
BS9 1NX,E06000023,51.472229,-2.63069
BS9 1NY,E06000023,51.472967,-2.632284
BS9 1NZ,E06000023,51.472224,-2.633055
BS9 1PA,E06000023,51.473666,-2.632668
BS9 1PB,E06000023,51.4734,-2.631959
BS9 1PD,E06000023,51.471679,-2.634368
BS9 1PE,E06000023,51.472493,-2.635157
BS9 1PF,E06000023,51.472347,-2.635443
BS9 1PG,E06000023,51.470879,-2.636027
BS9 1PH,E06000023,51.471906,-2.637236
BS9 1PJ,E06000023,51.471596,-2.638038
BS9 1PL,E06000023,51.472185,-2.638824
BS9 1PN,E06000023,51.472855,-2.636271
BS9 1PP,E06000023,51.473146,-2.637369
BS9 1PQ,E06000023,51.471478,-2.634772
BS9 1PR,E06000023,51.472656,-2.636585
BS9 1PS,E06000023,51.474511,-2.63769
BS9 1PT,E06000023,51.47442,-2.636307
BS9 1PU,E06000023,51.474,-2.635855
BS9 1PW,E06000023,51.47301,-2.63754
BS9 1PX,E06000023,51.473675,-2.63441
BS9 1PY,E06000023,51.472942,-2.635066
BS9 1PZ,E06000023,51.473989,-2.637741
BS9 1QA,E06000023,51.475046,-2.636863
BS9 1QB,E06000023,51.475257,-2.636074
BS9 1QD,E06000023,51.474887,-2.636328
BS9 1QE,E06000023,51.473689,-2.636714
BS9 1QF,E06000023,51.473338,-2.636796
BS9 1QG,E06000023,51.479079,-2.640951
BS9 1QH,E06000023,51.476804,-2.637622
BS9 1QJ,E06000023,51.476597,-2.636006
BS9 1QL,E06000023,51.475595,-2.635071
BS9 1QN,E06000023,51.475841,-2.632957
BS9 1QP,E06000023,51.475193,-2.637945
BS9 1QQ,E06000023,51.478022,-2.638646
BS9 1QR,E06000023,51.473965,-2.63868
BS9 1QS,E06000023,51.473852,-2.639769
BS9 1QT,E06000023,51.474394,-2.641101
BS9 1QU,E06000023,51.4729,-2.641296
BS9 1QW,E06000023,51.475938,-2.636602
BS9 1QX,E06000023,51.473183,-2.640523
BS9 1QY,E06000023,51.472165,-2.640796
BS9 1QZ,E06000023,51.472454,-2.6407
BS9 1RA,E06000023,51.473454,-2.638683
BS9 1RB,E06000023,51.472802,-2.637782
BS9 1RD,E06000023,51.474125,-2.642552
BS9 1RE,E06000023,51.475231,-2.642326
BS9 1RF,E06000023,51.47704,-2.640649
BS9 1RG,E06000023,51.477225,-2.639658
BS9 1RH,E06000023,51.478483,-2.643088
BS9 1RJ,E06000023,51.478238,-2.643574
BS9 1RL,E06000023,51.477843,-2.643353
BS9 1RN,E06000023,51.478121,-2.645142
BS9 1RP,E06000023,51.478169,-2.644567
BS9 1RQ,E06000023,51.477398,-2.645837
BS9 1RR,E06000023,51.478521,-2.644428
BS9 1RS,E06000023,51.477513,-2.642858
BS9 1RT,E06000023,51.474901,-2.642116
BS9 1RU,E06000023,51.473257,-2.639822
BS9 1RW,E06000023,51.479079,-2.644176
BS9 1RX,E06000023,51.472211,-2.640639
BS9 1RY,E06000023,51.494023,-2.619179
BS9 1RZ,E06000023,51.484478,-2.63204
BS9 1SA,E06000023,51.481409,-2.635799
BS9 1SB,E06000023,51.48176,-2.63579
BS9 1SD,E06000023,51.480039,-2.636471
BS9 1SE,E06000023,51.480342,-2.636864
BS9 1SF,E06000023,51.479732,-2.639938
BS9 1SG,E06000023,51.47942,-2.642698
BS9 1SH,E06000023,51.480386,-2.643676
BS9 1SJ,E06000023,51.480922,-2.642647
BS9 1SL,E06000023,51.482217,-2.644177
BS9 1SN,E06000023,51.480863,-2.645181
BS9 1SP,E06000023,51.479464,-2.646227
BS9 1SQ,E06000023,51.479947,-2.643325
BS9 1SR,E06000023,51.479252,-2.645518
BS9 1SS,E06000023,51.479704,-2.646777
BS9 1ST,E06000023,51.478229,-2.646828
BS9 1SU,E06000023,51.477909,-2.647659
BS9 1SW,E06000023,51.480931,-2.644375
BS9 1SX,E06000023,51.481538,-2.641821
BS9 1SY,E06000023,51.481833,-2.642069
BS9 1SZ,E06000023,51.482102,-2.642332
BS9 1TA,E06000023,51.493913,-2.617896
BS9 1TB,E06000023,51.480358,-2.640522
BS9 1TD,E06000023,51.48237,-2.642653
BS9 1TE,E06000023,51.475239,-2.647679
BS9 1TF,E06000023,51.493913,-2.617896
BS9 1TG,E06000023,51.480327,-2.636432
BS9 1TH,E06000023,51.481194,-2.642205
BS9 1TJ,E06000023,51.481194,-2.642205
BS9 1TP,E06000023,51.478379,-2.635772
BS9 1TQ,E06000023,51.493913,-2.617896
BS9 1TR,E06000023,51.481194,-2.642205
BS9 1TT,E06000023,51.484059,-2.631242
BS9 1TU,E06000023,51.483489,-2.631911
BS9 1TW,E06000023,51.478379,-2.635772
BS9 1TX,E06000023,51.474861,-2.649315
BS9 1TY,E06000023,51.478379,-2.635772
BS9 1TZ,E06000023,51.48371,-2.637559
BS9 1UA,E06000023,51.494023,-2.619179
BS9 1UB,E06000023,51.479028,-2.625355
BS9 1UD,E06000023,51.493913,-2.617896
BS9 1UX,E06000023,51.494068,-2.619137
BS9 1UY,E06000023,51.494068,-2.619137
BS9 1UZ,E06000023,51.494068,-2.619137
BS9 1WB,E06000023,51.493913,-2.617896
BS9 1WD,E06000023,51.494068,-2.619137
BS9 1WE,E06000023,51.494068,-2.619137
BS9 1WF,E06000023,51.494068,-2.619137
BS9 1WG,E06000023,51.493913,-2.617896
BS9 1WH,E06000023,51.478379,-2.635772
BS9 1WJ,E06000023,51.493913,-2.617896
BS9 1WL,E06000023,51.494068,-2.619137
BS9 1WN,E06000023,51.494068,-2.619137
BS9 1WP,E06000023,51.494068,-2.619137
BS9 1WQ,E06000023,51.494068,-2.619137
BS9 1WR,E06000023,51.494068,-2.619137
BS9 1WS,E06000023,51.494068,-2.619137
BS9 1WT,E06000023,51.494068,-2.619137
BS9 1WU,E06000023,51.494068,-2.619137
BS9 1WW,E06000023,51.494068,-2.619137
BS9 1WX,E06000023,51.494068,-2.619137
BS9 1WY,E06000023,51.494068,-2.619137
BS9 1WZ,E06000023,51.494023,-2.619179
BS9 1XA,E06000023,51.494068,-2.619137
BS9 1XJ,E06000023,51.493913,-2.617896
BS9 1XL,E06000023,51.493913,-2.617896
BS9 1XN,E06000023,51.494068,-2.619137
BS9 1XQ,E06000023,51.493913,-2.617896
BS9 1XX,E06000023,51.494023,-2.619179
BS9 1XY,E06000023,51.494068,-2.619137
BS9 1XZ,E06000023,51.494068,-2.619137
BS9 1YA,E06000023,51.494068,-2.619137
BS9 1YB,E06000023,51.493913,-2.617896
BS9 1YD,E06000023,51.478379,-2.635772
BS9 1YE,E06000023,51.494068,-2.619137
BS9 1YF,E06000023,51.494068,-2.619137
BS9 1YG,E06000023,51.478379,-2.635772
BS9 1YH,E06000023,51.493913,-2.617896
BS9 1YJ,E06000023,51.494068,-2.619137
BS9 1YL,E06000023,51.474025,-2.637784
BS9 1YN,E06000023,51.493913,-2.617896
BS9 1YP,E06000023,51.493913,-2.617896
BS9 1YQ,E06000023,51.493913,-2.617896
BS9 1YR,E06000023,51.493913,-2.617896
BS9 1YS,E06000023,51.494023,-2.619179
BS9 1YT,E06000023,51.493913,-2.617896
BS9 1YU,E06000023,51.494068,-2.619137
BS9 1YW,E06000023,51.493913,-2.617896
BS9 1ZH,E06000023,51.494068,-2.619137
BS9 1ZJ,E06000023,51.494068,-2.619137
BS9 1ZN,E06000023,51.494068,-2.619137
BS9 1ZQ,E06000023,51.493913,-2.617896
BS9 1ZR,E06000023,51.494068,-2.619137
BS9 1ZX,E06000023,51.493913,-2.617896
BS9 2AA,E06000023,51.485968,-2.630707
BS9 2AB,E06000023,51.485768,-2.631151
BS9 2AD,E06000023,51.486928,-2.62941
BS9 2AE,E06000023,51.486359,-2.629963
BS9 2AF,E06000023,51.486996,-2.631931
BS9 2AG,E06000023,51.486919,-2.631224
BS9 2AH,E06000023,51.485968,-2.630707
BS9 2AJ,E06000023,51.489318,-2.636557
BS9 2AL,E06000023,51.489318,-2.636557
BS9 2AN,E06000023,51.490237,-2.63621
BS9 2AP,E06000023,51.491968,-2.636955
BS9 2AQ,E06000023,51.488434,-2.633665
BS9 2AR,E06000023,51.49179,-2.63805
BS9 2AS,E06000023,51.490946,-2.636335
BS9 2AT,E06000023,51.490514,-2.636488
BS9 2AU,E06000023,51.491061,-2.634828
BS9 2AW,E06000023,51.489849,-2.636435
